lh.aparc.foldind,lh_bankssts_foldind,lh_caudalanteriorcingulate_foldind,lh_caudalmiddlefrontal_foldind,lh_cuneus_foldind,lh_entorhinal_foldind,lh_fusiform_foldind,lh_inferiorparietal_foldind,lh_inferiortemporal_foldind,lh_isthmuscingulate_foldind,lh_lateraloccipital_foldind,lh_lateralorbitofrontal_foldind,lh_lingual_foldind,lh_medialorbitofrontal_foldind,lh_middletemporal_foldind,lh_parahippocampal_foldind,lh_paracentral_foldind,lh_parsopercularis_foldind,lh_parsorbitalis_foldind,lh_parstriangularis_foldind,lh_pericalcarine_foldind,lh_postcentral_foldind,lh_posteriorcingulate_foldind,lh_precentral_foldind,lh_precuneus_foldind,lh_rostralanteriorcingulate_foldind,lh_rostralmiddlefrontal_foldind,lh_superiorfrontal_foldind,lh_superiorparietal_foldind,lh_superiortemporal_foldind,lh_supramarginal_foldind,lh_frontalpole_foldind,lh_temporalpole_foldind,lh_transversetemporal_foldind,lh_insula_foldind,BrainSegVolNotVent,eTIV
29903,11.0,12.0,35.0,28.0,6.0,67.0,85.0,65.0,19.0,123.0,61.0,68.0,37.0,65.0,11.0,14.0,36.0,18.0,29.0,16.0,74.0,31.0,75.0,63.0,24.0,133.0,119.0,82.0,60.0,72.0,12.0,11.0,9.0,36.0,1377696.0,1679196.592228
29904,10.0,10.0,32.0,32.0,9.0,58.0,85.0,58.0,17.0,103.0,52.0,55.0,48.0,63.0,8.0,24.0,29.0,21.0,27.0,22.0,93.0,20.0,70.0,74.0,12.0,118.0,161.0,112.0,65.0,92.0,9.0,11.0,7.0,42.0,1201778.0,1494030.020523
29905,19.0,11.0,40.0,31.0,3.0,68.0,119.0,68.0,18.0,99.0,49.0,56.0,29.0,72.0,7.0,20.0,35.0,11.0,30.0,22.0,86.0,26.0,64.0,75.0,13.0,138.0,141.0,135.0,69.0,101.0,14.0,7.0,5.0,33.0,1333228.0,1544615.496975
29906,12.0,8.0,26.0,34.0,11.0,63.0,73.0,72.0,14.0,108.0,52.0,60.0,28.0,52.0,11.0,24.0,20.0,17.0,14.0,30.0,89.0,24.0,65.0,65.0,20.0,115.0,119.0,83.0,56.0,76.0,7.0,9.0,7.0,34.0,1260029.0,1554417.96056
29907,13.0,9.0,50.0,33.0,8.0,52.0,86.0,95.0,16.0,105.0,63.0,51.0,30.0,67.0,8.0,21.0,31.0,21.0,27.0,16.0,69.0,22.0,68.0,83.0,14.0,154.0,144.0,95.0,55.0,71.0,11.0,12.0,6.0,35.0,1244134.0,1533794.185572
29908,10.0,10.0,39.0,35.0,5.0,48.0,83.0,59.0,19.0,98.0,44.0,55.0,33.0,58.0,8.0,14.0,26.0,11.0,16.0,23.0,77.0,24.0,68.0,66.0,16.0,96.0,232.0,102.0,60.0,77.0,6.0,11.0,7.0,25.0,1161104.0,1577648.872981
29909,5.0,9.0,29.0,41.0,21.0,60.0,100.0,70.0,20.0,134.0,48.0,60.0,34.0,46.0,10.0,20.0,26.0,23.0,27.0,25.0,53.0,22.0,57.0,63.0,13.0,141.0,121.0,102.0,53.0,68.0,14.0,16.0,8.0,35.0,1272897.0,1590792.926607
29910,13.0,11.0,24.0,33.0,11.0,60.0,98.0,68.0,23.0,117.0,54.0,77.0,32.0,52.0,15.0,20.0,37.0,20.0,22.0,25.0,85.0,21.0,72.0,78.0,17.0,115.0,94.0,123.0,57.0,74.0,9.0,19.0,11.0,38.0,1199000.0,1490497.184204
29911,5.0,12.0,40.0,36.0,6.0,47.0,117.0,61.0,19.0,112.0,48.0,61.0,22.0,70.0,11.0,15.0,25.0,14.0,27.0,21.0,70.0,22.0,65.0,72.0,19.0,137.0,145.0,116.0,58.0,63.0,9.0,13.0,6.0,33.0,1231493.0,1422528.845644
29912,6.0,10.0,22.0,31.0,10.0,53.0,79.0,60.0,18.0,101.0,51.0,65.0,29.0,55.0,7.0,17.0,29.0,11.0,20.0,22.0,56.0,20.0,55.0,59.0,13.0,110.0,117.0,72.0,46.0,63.0,14.0,10.0,8.0,25.0,1155803.0,1409718.820188
29913,13.0,15.0,38.0,31.0,4.0,63.0,93.0,65.0,21.0,106.0,67.0,49.0,29.0,66.0,10.0,19.0,27.0,21.0,22.0,16.0,84.0,18.0,62.0,70.0,23.0,158.0,147.0,91.0,75.0,89.0,7.0,13.0,7.0,32.0,1267887.0,1551741.245236
29914,9.0,5.0,26.0,43.0,8.0,53.0,78.0,68.0,18.0,101.0,40.0,63.0,53.0,61.0,9.0,18.0,33.0,23.0,31.0,22.0,116.0,17.0,69.0,83.0,6.0,106.0,123.0,100.0,69.0,73.0,12.0,11.0,6.0,34.0,1047719.0,1290000.98329
29915,10.0,8.0,34.0,39.0,10.0,71.0,93.0,68.0,18.0,116.0,45.0,60.0,33.0,65.0,13.0,18.0,38.0,11.0,25.0,26.0,93.0,17.0,79.0,68.0,8.0,100.0,107.0,84.0,67.0,84.0,10.0,10.0,12.0,26.0,1127868.0,1458844.523661
29916,9.0,10.0,33.0,31.0,6.0,54.0,123.0,61.0,22.0,112.0,62.0,67.0,31.0,68.0,11.0,16.0,30.0,21.0,23.0,20.0,76.0,16.0,69.0,79.0,21.0,111.0,120.0,205.0,65.0,89.0,8.0,10.0,10.0,41.0,1170141.0,1353802.615008
29917,5.0,8.0,24.0,25.0,4.0,47.0,78.0,46.0,12.0,85.0,42.0,48.0,34.0,41.0,7.0,13.0,17.0,13.0,17.0,11.0,54.0,16.0,49.0,37.0,12.0,91.0,85.0,69.0,37.0,51.0,5.0,6.0,6.0,27.0,949342.0,1084198.799893
29997,14.0,10.0,24.0,29.0,6.0,59.0,99.0,67.0,26.0,92.0,71.0,62.0,51.0,68.0,11.0,14.0,30.0,21.0,27.0,22.0,74.0,27.0,55.0,67.0,9.0,113.0,100.0,96.0,64.0,78.0,6.0,8.0,7.0,34.0,1270833.0,1581497.885544
29998,8.0,13.0,30.0,36.0,12.0,50.0,108.0,55.0,26.0,142.0,70.0,66.0,55.0,76.0,9.0,22.0,27.0,24.0,34.0,26.0,74.0,33.0,85.0,70.0,13.0,135.0,126.0,90.0,65.0,52.0,11.0,10.0,7.0,45.0,1269564.0,1556411.071526
29999,14.0,18.0,68.0,27.0,8.0,65.0,79.0,83.0,17.0,105.0,67.0,63.0,33.0,74.0,16.0,23.0,49.0,14.0,32.0,28.0,85.0,27.0,100.0,70.0,18.0,164.0,145.0,114.0,65.0,101.0,9.0,12.0,10.0,44.0,1240797.0,1602819.062392
30000,3.0,10.0,26.0,23.0,6.0,51.0,66.0,76.0,20.0,99.0,51.0,52.0,44.0,56.0,6.0,14.0,31.0,20.0,18.0,18.0,55.0,25.0,73.0,61.0,16.0,115.0,114.0,91.0,49.0,72.0,8.0,14.0,6.0,39.0,1265528.0,1665555.668551
30001,13.0,16.0,53.0,35.0,11.0,72.0,96.0,98.0,25.0,121.0,60.0,82.0,52.0,87.0,16.0,20.0,36.0,20.0,19.0,33.0,112.0,40.0,91.0,86.0,38.0,179.0,160.0,104.0,78.0,86.0,18.0,15.0,10.0,40.0,1357190.0,1617984.189798
30002,13.0,20.0,102.0,26.0,6.0,61.0,102.0,84.0,27.0,106.0,55.0,47.0,46.0,93.0,10.0,29.0,23.0,16.0,29.0,11.0,140.0,40.0,149.0,90.0,23.0,167.0,271.0,168.0,90.0,162.0,10.0,7.0,12.0,53.0,1234127.0,1497594.877652
30003,9.0,10.0,49.0,41.0,5.0,73.0,86.0,67.0,22.0,132.0,43.0,67.0,34.0,111.0,12.0,15.0,28.0,26.0,32.0,22.0,95.0,20.0,74.0,80.0,18.0,129.0,133.0,117.0,94.0,94.0,8.0,13.0,14.0,44.0,1148149.0,1337019.629935
30004,9.0,14.0,40.0,35.0,11.0,49.0,82.0,90.0,29.0,134.0,54.0,67.0,40.0,63.0,12.0,17.0,30.0,19.0,20.0,28.0,69.0,26.0,82.0,68.0,23.0,143.0,109.0,109.0,74.0,74.0,6.0,11.0,9.0,31.0,1429314.0,1834063.009971
30005,11.0,10.0,60.0,33.0,7.0,55.0,116.0,81.0,31.0,123.0,56.0,59.0,71.0,73.0,12.0,19.0,24.0,28.0,21.0,19.0,69.0,30.0,96.0,99.0,23.0,219.0,172.0,124.0,65.0,97.0,7.0,12.0,6.0,39.0,1295249.0,1602693.465394
30006,10.0,12.0,39.0,33.0,7.0,54.0,113.0,77.0,31.0,87.0,66.0,47.0,51.0,78.0,8.0,28.0,50.0,17.0,32.0,16.0,77.0,32.0,87.0,70.0,25.0,205.0,161.0,137.0,75.0,91.0,9.0,12.0,11.0,38.0,1312163.0,1583968.146789
30007,13.0,12.0,36.0,33.0,8.0,81.0,109.0,99.0,27.0,130.0,74.0,60.0,53.0,102.0,9.0,25.0,34.0,22.0,24.0,17.0,90.0,32.0,86.0,85.0,24.0,157.0,180.0,118.0,81.0,89.0,11.0,19.0,15.0,41.0,1449089.0,1815911.266749
30008,9.0,13.0,51.0,40.0,6.0,54.0,60.0,61.0,17.0,101.0,60.0,57.0,32.0,70.0,7.0,19.0,32.0,15.0,30.0,35.0,69.0,27.0,75.0,54.0,21.0,154.0,156.0,93.0,66.0,73.0,10.0,11.0,7.0,37.0,1173969.0,1391035.618672
30009,12.0,10.0,65.0,29.0,7.0,44.0,91.0,52.0,21.0,103.0,44.0,58.0,40.0,58.0,7.0,26.0,33.0,17.0,26.0,18.0,73.0,20.0,101.0,47.0,26.0,138.0,208.0,114.0,68.0,105.0,12.0,13.0,8.0,35.0,1260422.0,1636111.534253
30010,13.0,13.0,50.0,34.0,7.0,64.0,103.0,73.0,31.0,109.0,64.0,67.0,72.0,80.0,8.0,19.0,24.0,20.0,24.0,21.0,90.0,25.0,78.0,80.0,14.0,157.0,148.0,105.0,68.0,85.0,12.0,11.0,8.0,34.0,1342941.0,1599279.56383
30011,20.0,9.0,41.0,36.0,8.0,58.0,102.0,60.0,18.0,131.0,37.0,75.0,30.0,88.0,14.0,20.0,24.0,17.0,21.0,26.0,75.0,24.0,72.0,74.0,19.0,132.0,157.0,101.0,70.0,67.0,10.0,5.0,11.0,50.0,1287889.0,1419243.486585
30012,16.0,22.0,37.0,38.0,5.0,58.0,96.0,70.0,24.0,105.0,65.0,65.0,56.0,62.0,10.0,21.0,23.0,15.0,24.0,25.0,79.0,43.0,86.0,98.0,20.0,149.0,131.0,97.0,80.0,105.0,9.0,16.0,10.0,40.0,1271109.0,1591562.152727
30013,8.0,21.0,33.0,21.0,5.0,62.0,126.0,103.0,29.0,109.0,59.0,68.0,51.0,90.0,7.0,17.0,28.0,11.0,16.0,15.0,78.0,23.0,64.0,49.0,18.0,136.0,147.0,84.0,57.0,122.0,10.0,16.0,5.0,49.0,1301060.0,1546464.399531
30014,13.0,9.0,32.0,31.0,5.0,59.0,92.0,55.0,24.0,125.0,58.0,53.0,56.0,81.0,10.0,19.0,37.0,18.0,17.0,17.0,88.0,29.0,65.0,82.0,8.0,151.0,200.0,107.0,74.0,84.0,8.0,14.0,9.0,33.0,1180390.0,1394421.967979
30015,9.0,10.0,32.0,32.0,7.0,53.0,84.0,73.0,35.0,118.0,51.0,70.0,57.0,64.0,15.0,19.0,34.0,17.0,30.0,32.0,72.0,28.0,65.0,85.0,17.0,123.0,133.0,104.0,71.0,80.0,8.0,9.0,7.0,44.0,1170443.0,1491260.764434
30016,15.0,12.0,35.0,37.0,6.0,63.0,86.0,80.0,19.0,105.0,61.0,74.0,56.0,83.0,8.0,14.0,38.0,24.0,20.0,15.0,71.0,25.0,83.0,76.0,22.0,138.0,110.0,119.0,73.0,84.0,14.0,9.0,8.0,49.0,1296688.0,1542222.117658
30017,11.0,11.0,38.0,41.0,8.0,53.0,96.0,82.0,25.0,174.0,51.0,64.0,33.0,104.0,9.0,17.0,37.0,21.0,26.0,25.0,77.0,29.0,104.0,82.0,13.0,106.0,124.0,96.0,85.0,96.0,9.0,14.0,9.0,40.0,1317357.0,1543234.451234
30018,10.0,7.0,46.0,41.0,12.0,73.0,94.0,85.0,23.0,117.0,55.0,78.0,51.0,82.0,11.0,21.0,41.0,19.0,18.0,31.0,84.0,25.0,104.0,103.0,20.0,152.0,147.0,112.0,82.0,94.0,8.0,15.0,12.0,36.0,1424340.0,1614290.718812
30019,10.0,13.0,47.0,31.0,7.0,64.0,75.0,80.0,18.0,104.0,72.0,61.0,53.0,67.0,8.0,13.0,30.0,24.0,44.0,27.0,81.0,20.0,93.0,67.0,23.0,187.0,140.0,113.0,71.0,93.0,11.0,13.0,8.0,48.0,1291038.0,1533512.082461
30020,22.0,15.0,37.0,46.0,8.0,62.0,107.0,94.0,20.0,134.0,80.0,69.0,51.0,82.0,7.0,22.0,31.0,23.0,32.0,30.0,106.0,31.0,101.0,73.0,32.0,182.0,169.0,126.0,62.0,79.0,11.0,13.0,6.0,47.0,1328707.0,1576494.169911
30021,17.0,9.0,38.0,33.0,5.0,56.0,99.0,81.0,34.0,114.0,57.0,60.0,35.0,61.0,11.0,17.0,20.0,21.0,27.0,19.0,91.0,29.0,96.0,68.0,27.0,152.0,134.0,109.0,58.0,82.0,7.0,9.0,13.0,45.0,1109351.0,1411698.335612
30022,25.0,12.0,40.0,35.0,8.0,70.0,107.0,74.0,18.0,127.0,41.0,64.0,42.0,64.0,8.0,18.0,41.0,22.0,28.0,23.0,105.0,20.0,69.0,86.0,11.0,156.0,120.0,129.0,146.0,111.0,12.0,16.0,10.0,45.0,1294327.0,1605568.255692
30023,9.0,14.0,31.0,33.0,12.0,53.0,81.0,59.0,27.0,119.0,48.0,63.0,47.0,75.0,9.0,20.0,32.0,23.0,33.0,19.0,115.0,20.0,106.0,82.0,10.0,120.0,128.0,122.0,55.0,90.0,10.0,9.0,10.0,38.0,1260165.0,1319997.167784
30024,12.0,11.0,57.0,40.0,7.0,48.0,82.0,90.0,33.0,117.0,81.0,58.0,51.0,81.0,9.0,11.0,41.0,23.0,43.0,26.0,86.0,33.0,102.0,71.0,14.0,154.0,192.0,97.0,65.0,78.0,8.0,13.0,9.0,43.0,1245868.0,1411350.376486
30026,13.0,17.0,27.0,36.0,6.0,66.0,88.0,66.0,17.0,110.0,58.0,57.0,39.0,77.0,11.0,15.0,26.0,18.0,30.0,20.0,79.0,27.0,76.0,80.0,23.0,155.0,120.0,103.0,70.0,67.0,8.0,13.0,10.0,38.0,1186368.0,1611207.811661
30027,8.0,10.0,46.0,29.0,6.0,62.0,115.0,88.0,22.0,98.0,46.0,66.0,34.0,71.0,17.0,17.0,36.0,10.0,26.0,26.0,80.0,18.0,98.0,81.0,23.0,136.0,153.0,120.0,56.0,91.0,8.0,14.0,6.0,38.0,1270006.0,1688188.318003
30028,16.0,14.0,65.0,36.0,19.0,86.0,119.0,88.0,30.0,125.0,56.0,63.0,55.0,92.0,10.0,21.0,36.0,21.0,28.0,32.0,85.0,34.0,100.0,82.0,24.0,189.0,153.0,124.0,91.0,139.0,14.0,17.0,11.0,50.0,1601997.0,1867794.00698
30029,12.0,9.0,41.0,33.0,5.0,63.0,121.0,69.0,24.0,127.0,68.0,56.0,45.0,75.0,12.0,35.0,35.0,29.0,31.0,19.0,84.0,33.0,97.0,55.0,19.0,203.0,197.0,94.0,77.0,152.0,8.0,12.0,10.0,49.0,1229264.0,1237921.259204
30144,7.0,7.0,22.0,20.0,4.0,45.0,75.0,55.0,15.0,77.0,39.0,44.0,39.0,56.0,6.0,12.0,24.0,10.0,19.0,17.0,44.0,13.0,46.0,44.0,11.0,85.0,77.0,65.0,47.0,46.0,6.0,9.0,7.0,23.0,1234227.0,1619062.853405
30146,4.0,10.0,18.0,24.0,4.0,51.0,53.0,45.0,17.0,86.0,45.0,43.0,38.0,46.0,6.0,15.0,21.0,11.0,14.0,17.0,47.0,20.0,48.0,56.0,12.0,82.0,77.0,67.0,41.0,47.0,7.0,7.0,6.0,21.0,1312140.0,1730000.837
30147,8.0,8.0,23.0,27.0,13.0,53.0,65.0,57.0,13.0,91.0,35.0,54.0,29.0,58.0,10.0,9.0,22.0,17.0,30.0,30.0,54.0,18.0,57.0,51.0,9.0,79.0,89.0,81.0,47.0,63.0,9.0,9.0,7.0,29.0,1234837.0,1655579.010673
30148,10.0,5.0,30.0,32.0,5.0,37.0,72.0,52.0,22.0,88.0,37.0,56.0,33.0,53.0,4.0,15.0,17.0,9.0,19.0,30.0,51.0,17.0,50.0,57.0,15.0,102.0,97.0,78.0,42.0,54.0,5.0,7.0,6.0,24.0,1238806.0,1595517.446231
30149,10.0,5.0,19.0,16.0,2.0,46.0,51.0,44.0,17.0,79.0,32.0,49.0,36.0,55.0,4.0,27.0,32.0,11.0,22.0,12.0,50.0,17.0,61.0,51.0,19.0,94.0,103.0,52.0,53.0,56.0,7.0,7.0,5.0,22.0,1147155.0,1509179.862125
30150,7.0,3.0,25.0,23.0,4.0,53.0,72.0,55.0,22.0,98.0,39.0,54.0,43.0,55.0,10.0,12.0,23.0,16.0,16.0,26.0,58.0,14.0,58.0,56.0,12.0,103.0,94.0,73.0,52.0,61.0,6.0,10.0,8.0,37.0,1210223.0,1762983.836637
30151,13.0,9.0,22.0,26.0,6.0,40.0,61.0,47.0,20.0,76.0,42.0,55.0,49.0,49.0,6.0,20.0,16.0,18.0,22.0,23.0,50.0,18.0,46.0,57.0,17.0,110.0,93.0,64.0,38.0,60.0,6.0,8.0,5.0,32.0,1275743.0,1726837.709043
30154,6.0,19.0,27.0,28.0,7.0,88.0,76.0,69.0,24.0,105.0,55.0,54.0,43.0,51.0,11.0,19.0,22.0,13.0,24.0,17.0,54.0,21.0,53.0,64.0,20.0,102.0,112.0,84.0,41.0,53.0,10.0,9.0,8.0,28.0,1222330.0,1508775.09134
30155,13.0,9.0,33.0,22.0,7.0,57.0,77.0,56.0,17.0,90.0,44.0,39.0,41.0,61.0,9.0,14.0,26.0,20.0,25.0,14.0,63.0,29.0,61.0,61.0,15.0,100.0,115.0,82.0,60.0,78.0,6.0,9.0,10.0,28.0,1024681.0,1302770.431506
30156,5.0,9.0,28.0,40.0,4.0,50.0,63.0,59.0,20.0,86.0,45.0,63.0,37.0,51.0,8.0,18.0,21.0,14.0,14.0,29.0,61.0,20.0,54.0,74.0,14.0,107.0,100.0,97.0,41.0,72.0,6.0,5.0,7.0,39.0,1173731.0,1523015.561422
30157,14.0,8.0,26.0,30.0,4.0,61.0,61.0,57.0,26.0,85.0,51.0,57.0,46.0,58.0,9.0,15.0,20.0,14.0,21.0,20.0,60.0,20.0,57.0,53.0,9.0,123.0,114.0,71.0,64.0,84.0,7.0,13.0,7.0,32.0,1121880.0,1394650.215271
30158,13.0,12.0,26.0,33.0,7.0,54.0,88.0,70.0,18.0,81.0,49.0,56.0,47.0,74.0,10.0,19.0,21.0,12.0,23.0,21.0,77.0,23.0,53.0,75.0,17.0,109.0,124.0,102.0,48.0,70.0,7.0,12.0,7.0,24.0,1152653.0,1522844.400469
30159,12.0,12.0,32.0,35.0,5.0,53.0,86.0,107.0,21.0,105.0,48.0,61.0,43.0,55.0,6.0,19.0,25.0,19.0,28.0,21.0,92.0,27.0,69.0,62.0,18.0,131.0,158.0,92.0,47.0,60.0,8.0,7.0,8.0,32.0,1213389.0,1529265.620041
30160,10.0,11.0,33.0,32.0,4.0,61.0,83.0,47.0,22.0,115.0,41.0,57.0,54.0,66.0,7.0,14.0,36.0,13.0,29.0,13.0,69.0,25.0,66.0,66.0,13.0,146.0,133.0,82.0,41.0,55.0,13.0,7.0,6.0,123.0,1257040.0,1527380.212147
30161,17.0,9.0,33.0,27.0,6.0,53.0,93.0,61.0,22.0,82.0,39.0,49.0,33.0,72.0,8.0,17.0,36.0,18.0,26.0,24.0,63.0,19.0,74.0,63.0,13.0,104.0,124.0,77.0,46.0,60.0,16.0,8.0,8.0,35.0,1166638.0,1419932.58071
30162,10.0,21.0,22.0,23.0,4.0,62.0,94.0,79.0,23.0,93.0,62.0,47.0,45.0,74.0,5.0,14.0,46.0,11.0,17.0,13.0,68.0,23.0,57.0,77.0,19.0,122.0,106.0,124.0,60.0,88.0,10.0,10.0,10.0,38.0,1195131.0,1540536.971889
30163,11.0,18.0,22.0,31.0,4.0,57.0,76.0,46.0,17.0,107.0,43.0,57.0,37.0,57.0,17.0,15.0,32.0,13.0,24.0,16.0,64.0,20.0,64.0,67.0,16.0,79.0,94.0,84.0,49.0,60.0,7.0,8.0,7.0,25.0,1172761.0,1444640.372413
30164,14.0,11.0,31.0,32.0,9.0,47.0,95.0,66.0,16.0,102.0,52.0,49.0,42.0,64.0,9.0,18.0,31.0,14.0,27.0,20.0,67.0,25.0,60.0,71.0,19.0,122.0,118.0,97.0,56.0,76.0,10.0,8.0,13.0,35.0,1189828.0,1422124.661334
30165,12.0,9.0,31.0,29.0,6.0,61.0,80.0,69.0,21.0,92.0,55.0,62.0,35.0,66.0,7.0,13.0,20.0,17.0,20.0,20.0,58.0,25.0,54.0,72.0,27.0,112.0,97.0,100.0,52.0,58.0,10.0,8.0,5.0,32.0,1183602.0,1403412.711678
30166,15.0,9.0,27.0,28.0,4.0,71.0,86.0,75.0,17.0,88.0,49.0,66.0,33.0,56.0,7.0,11.0,23.0,13.0,13.0,20.0,61.0,23.0,51.0,73.0,16.0,105.0,103.0,110.0,45.0,84.0,9.0,9.0,6.0,29.0,1151244.0,1442769.581972
30167,7.0,12.0,16.0,30.0,4.0,51.0,61.0,53.0,19.0,88.0,44.0,50.0,43.0,57.0,13.0,13.0,37.0,15.0,22.0,17.0,56.0,19.0,57.0,54.0,11.0,112.0,92.0,73.0,47.0,55.0,7.0,9.0,6.0,31.0,1055998.0,1322376.649609
30168,14.0,12.0,32.0,34.0,6.0,65.0,80.0,63.0,15.0,135.0,56.0,51.0,39.0,62.0,8.0,18.0,19.0,16.0,18.0,14.0,76.0,17.0,69.0,71.0,22.0,121.0,135.0,123.0,69.0,77.0,10.0,16.0,9.0,28.0,1283776.0,1461024.985494
30169,17.0,9.0,31.0,27.0,5.0,48.0,67.0,52.0,16.0,85.0,43.0,47.0,37.0,47.0,9.0,13.0,21.0,10.0,12.0,13.0,72.0,18.0,55.0,58.0,19.0,83.0,101.0,85.0,48.0,74.0,8.0,13.0,9.0,20.0,1132094.0,1286622.97195
30170,13.0,9.0,39.0,39.0,4.0,51.0,76.0,73.0,20.0,150.0,36.0,66.0,27.0,63.0,6.0,13.0,22.0,14.0,16.0,54.0,59.0,18.0,60.0,67.0,14.0,101.0,119.0,89.0,62.0,84.0,11.0,14.0,7.0,26.0,1109434.0,1257613.978153
30171,7.0,10.0,49.0,26.0,9.0,50.0,90.0,78.0,17.0,105.0,51.0,58.0,41.0,62.0,10.0,21.0,37.0,18.0,19.0,24.0,78.0,30.0,78.0,60.0,19.0,119.0,118.0,121.0,57.0,80.0,11.0,12.0,10.0,30.0,1185151.0,1265973.316354
30172,15.0,11.0,35.0,40.0,7.0,57.0,62.0,62.0,25.0,115.0,62.0,73.0,53.0,47.0,12.0,19.0,29.0,18.0,27.0,31.0,92.0,25.0,67.0,78.0,20.0,146.0,130.0,106.0,75.0,130.0,8.0,12.0,7.0,33.0,1328460.0,1526164.050724
30173,5.0,6.0,28.0,31.0,6.0,40.0,59.0,54.0,13.0,98.0,41.0,51.0,39.0,53.0,13.0,11.0,23.0,14.0,28.0,16.0,60.0,15.0,47.0,69.0,13.0,110.0,110.0,100.0,56.0,89.0,11.0,12.0,6.0,27.0,1173415.0,1358084.407232
30174,10.0,10.0,36.0,30.0,5.0,64.0,105.0,81.0,22.0,119.0,65.0,54.0,48.0,71.0,7.0,17.0,26.0,13.0,22.0,21.0,76.0,27.0,59.0,81.0,12.0,129.0,115.0,108.0,51.0,101.0,10.0,10.0,10.0,30.0,1242543.0,1376410.273604
30175,8.0,11.0,37.0,39.0,7.0,54.0,94.0,80.0,23.0,89.0,53.0,47.0,34.0,79.0,9.0,17.0,29.0,17.0,26.0,19.0,58.0,27.0,63.0,67.0,18.0,116.0,121.0,97.0,60.0,88.0,7.0,10.0,7.0,36.0,1215750.0,1451514.353797
30176,8.0,11.0,29.0,35.0,3.0,48.0,79.0,58.0,16.0,91.0,47.0,63.0,35.0,68.0,11.0,17.0,25.0,19.0,20.0,13.0,70.0,27.0,58.0,51.0,12.0,116.0,117.0,95.0,70.0,75.0,9.0,9.0,7.0,27.0,1179510.0,1272844.879602
30177,16.0,9.0,38.0,30.0,4.0,55.0,86.0,51.0,22.0,129.0,59.0,62.0,41.0,73.0,10.0,13.0,23.0,13.0,21.0,24.0,68.0,20.0,58.0,69.0,18.0,136.0,129.0,95.0,66.0,76.0,10.0,12.0,7.0,25.0,1335849.0,1484359.139815
30178,7.0,8.0,37.0,34.0,6.0,60.0,69.0,108.0,16.0,97.0,54.0,49.0,28.0,78.0,13.0,13.0,27.0,12.0,19.0,20.0,73.0,20.0,71.0,59.0,15.0,123.0,142.0,84.0,56.0,75.0,8.0,6.0,7.0,30.0,1284666.0,1464588.898598
30179,8.0,7.0,46.0,48.0,3.0,63.0,98.0,80.0,19.0,132.0,47.0,67.0,34.0,69.0,13.0,20.0,29.0,11.0,23.0,26.0,76.0,27.0,69.0,68.0,13.0,147.0,137.0,103.0,56.0,93.0,9.0,5.0,11.0,32.0,1233629.0,1320331.29652
30180,13.0,9.0,41.0,16.0,4.0,43.0,80.0,36.0,20.0,105.0,35.0,46.0,36.0,55.0,7.0,27.0,24.0,13.0,18.0,16.0,84.0,24.0,71.0,66.0,12.0,103.0,123.0,93.0,61.0,79.0,7.0,10.0,8.0,30.0,1087843.0,1274887.55935
30181,23.0,18.0,36.0,27.0,9.0,69.0,93.0,89.0,22.0,122.0,69.0,64.0,52.0,89.0,16.0,26.0,26.0,25.0,33.0,12.0,99.0,27.0,76.0,78.0,23.0,135.0,144.0,129.0,78.0,123.0,16.0,9.0,11.0,45.0,1472023.0,1705774.103077
30182,4.0,12.0,40.0,38.0,4.0,62.0,83.0,56.0,21.0,84.0,45.0,67.0,37.0,68.0,8.0,15.0,16.0,18.0,17.0,26.0,64.0,24.0,68.0,54.0,25.0,119.0,119.0,88.0,60.0,67.0,10.0,8.0,7.0,28.0,1232663.0,1463965.814943
30183,11.0,10.0,36.0,50.0,5.0,78.0,81.0,58.0,14.0,138.0,52.0,98.0,37.0,62.0,11.0,17.0,25.0,16.0,17.0,27.0,86.0,25.0,58.0,72.0,19.0,120.0,130.0,86.0,55.0,79.0,8.0,11.0,9.0,32.0,1282595.0,1385322.640668
30184,11.0,14.0,35.0,39.0,6.0,59.0,102.0,65.0,18.0,109.0,50.0,69.0,39.0,56.0,7.0,13.0,20.0,16.0,18.0,14.0,72.0,21.0,59.0,66.0,12.0,122.0,127.0,88.0,54.0,72.0,8.0,8.0,7.0,31.0,1307144.0,1490110.252295
30185,7.0,10.0,39.0,34.0,4.0,57.0,94.0,47.0,48.0,127.0,63.0,55.0,35.0,66.0,7.0,20.0,24.0,14.0,30.0,21.0,80.0,25.0,70.0,80.0,16.0,148.0,128.0,120.0,96.0,93.0,9.0,14.0,8.0,35.0,1272495.0,1498273.158899
30186,7.0,8.0,22.0,32.0,27.0,59.0,71.0,63.0,16.0,121.0,55.0,53.0,49.0,53.0,9.0,10.0,25.0,12.0,27.0,15.0,58.0,19.0,50.0,58.0,7.0,109.0,93.0,81.0,67.0,65.0,6.0,13.0,6.0,34.0,1216300.0,1420848.996631
30187,13.0,16.0,44.0,35.0,6.0,58.0,97.0,75.0,20.0,105.0,53.0,63.0,42.0,78.0,9.0,17.0,28.0,21.0,29.0,14.0,77.0,34.0,72.0,75.0,24.0,115.0,132.0,107.0,52.0,62.0,8.0,10.0,8.0,37.0,1374699.0,1573539.866448
