rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
51241,0.9,0.9,3.3,2.6,0.6,3.5,7.1,5.3,1.7,9.6,4.1,5.0,3.5,5.4,0.4,1.9,1.6,1.0,2.4,2.9,4.6,2.7,6.3,5.6,0.7,10.3,10.0,8.0,4.1,5.2,0.8,1.2,0.4,2.4,1146519.0,1314420.549524
51248,1.2,1.4,4.4,3.5,1.3,4.9,8.7,6.4,1.5,8.4,4.6,5.8,3.3,5.4,1.0,2.4,2.0,1.6,3.0,3.5,6.3,2.4,7.2,6.7,1.4,11.6,12.6,8.6,4.6,7.1,1.0,1.3,0.6,4.7,1195693.0,1491257.906691
51249,1.8,1.1,2.7,3.2,0.6,5.3,10.0,8.0,1.4,10.1,6.3,5.5,4.4,7.5,0.7,2.7,2.4,1.8,2.8,1.9,6.3,2.8,6.7,7.2,0.7,14.6,13.7,9.3,5.8,5.7,1.0,1.2,0.8,3.1,1322053.0,1605640.821581
51250,1.5,1.4,4.1,3.6,1.6,6.7,9.1,7.5,1.7,11.8,7.0,7.2,3.8,6.9,0.9,2.6,3.3,1.5,3.9,3.4,8.0,2.7,10.2,6.7,1.5,16.6,17.4,5.5,5.4,4.5,1.1,1.4,0.8,5.3,1253871.0,1620363.359138
51251,1.2,1.2,2.4,2.1,0.4,4.4,10.6,5.2,1.1,8.4,4.1,5.1,4.0,4.1,0.6,2.1,1.9,1.2,1.5,2.2,5.5,1.8,6.2,5.7,0.8,8.5,12.1,7.6,4.1,5.3,0.8,1.2,0.3,3.8,962276.0,1218552.202706
51252,1.2,0.9,2.7,3.1,0.7,4.7,10.6,5.7,1.6,9.7,5.8,6.8,4.2,6.0,0.5,2.1,2.2,1.2,2.6,2.7,5.9,1.9,7.0,6.7,1.3,12.1,11.1,8.8,4.7,6.5,0.7,1.1,0.5,3.1,1298626.0,1589549.485708
51253,1.3,1.7,2.3,4.0,1.0,4.5,9.7,4.5,1.7,9.3,5.2,6.4,4.4,4.9,0.7,2.2,2.0,1.7,3.1,3.8,5.8,2.2,7.0,7.1,1.6,10.7,11.3,10.1,5.4,5.2,1.0,1.3,0.7,4.4,1281929.0,1556892.682668
51254,1.3,1.3,3.5,3.6,0.7,5.0,10.3,4.9,1.4,10.1,4.3,7.9,3.9,7.3,0.7,2.5,1.7,1.3,2.2,3.8,5.4,2.0,7.0,5.2,1.1,9.2,10.6,8.5,5.0,6.1,1.1,1.3,0.5,4.7,1253239.0,1582108.792923
51255,1.0,0.7,2.6,3.4,0.7,4.2,8.2,4.2,1.3,7.7,4.0,6.5,3.1,4.0,0.6,2.4,1.6,1.2,1.5,3.8,4.8,1.6,6.1,5.3,1.0,9.2,8.6,6.7,3.9,4.6,0.7,0.8,0.5,3.5,1118842.0,1407961.829921
51256,0.9,0.8,3.6,3.8,0.6,5.5,8.9,5.7,2.0,10.9,4.3,5.3,3.6,4.8,0.8,2.2,2.1,1.6,2.6,3.8,6.0,1.9,7.4,6.8,1.3,10.5,12.8,8.2,6.4,6.0,1.1,1.3,0.7,4.3,1228819.0,1569621.493946
51257,1.1,1.1,2.8,2.5,0.8,4.4,8.8,5.1,1.2,7.9,3.6,5.8,2.5,5.4,0.8,2.1,2.6,1.3,1.7,2.1,4.9,2.6,6.5,6.1,0.5,10.7,11.6,8.8,5.1,5.0,0.8,1.0,0.5,4.3,1035444.0,1296548.240112
51258,1.3,2.2,3.7,5.0,0.8,7.0,16.8,4.8,2.1,12.3,9.0,7.8,4.5,6.0,0.7,3.0,1.8,1.6,2.0,4.4,10.9,3.2,10.0,9.3,0.9,12.0,16.8,12.8,5.0,8.4,1.2,1.7,0.6,5.1,1115557.0,1400293.545632
51259,1.8,0.8,3.0,4.0,1.2,5.2,9.5,5.7,1.9,10.8,5.7,7.6,4.2,5.2,1.1,3.0,1.5,1.6,2.5,4.7,5.5,1.8,7.5,5.0,0.8,11.8,13.4,8.4,6.9,7.5,1.2,1.6,0.6,3.9,1201172.0,1439512.403425
51260,1.3,0.9,4.5,2.9,0.6,5.8,8.9,5.8,1.4,10.1,5.7,5.9,4.3,5.3,0.7,2.2,2.1,1.7,2.1,3.0,4.8,2.3,6.4,6.4,1.4,12.3,11.7,8.0,4.3,6.1,1.2,1.0,0.5,4.0,1132948.0,1300403.07627
51261,0.8,0.9,3.6,3.8,0.8,5.8,7.4,5.0,1.1,10.6,4.8,6.5,3.9,5.8,0.6,2.0,2.6,1.6,2.4,3.6,5.8,2.3,8.1,5.1,0.7,11.3,11.4,4.4,5.3,3.8,0.7,1.4,0.6,4.6,1200231.0,1491573.957774
51262,1.1,1.0,2.6,3.1,0.9,4.7,9.4,6.3,1.3,7.9,3.6,6.2,4.1,5.3,0.6,1.7,2.0,1.1,2.7,2.5,4.9,1.9,6.9,6.1,0.7,11.1,8.9,8.5,4.0,6.0,0.6,1.1,0.5,2.8,1210139.0,1399979.60897
51263,1.3,1.4,2.9,3.6,0.8,4.7,7.0,4.0,1.8,10.9,6.0,7.8,3.1,5.0,0.5,2.6,2.1,1.8,2.9,3.9,5.2,2.5,7.8,7.4,1.0,10.3,11.6,9.5,4.5,5.0,1.1,1.1,0.9,2.7,1159385.0,1453378.434693
51264,1.3,1.1,1.8,3.4,0.3,5.3,9.0,4.5,1.6,9.4,4.3,5.6,4.3,4.1,0.5,2.3,1.8,2.0,2.8,2.3,6.3,1.4,5.3,6.2,1.1,9.3,9.2,7.6,5.3,4.9,1.2,0.7,0.4,3.5,1081032.0,1406241.28044
51265,1.3,0.9,3.0,4.0,0.4,4.5,10.1,6.4,1.4,10.5,4.6,7.7,3.7,7.5,0.7,2.2,1.8,1.5,2.6,4.7,7.1,2.3,6.9,6.6,1.0,12.3,11.7,8.0,4.3,6.5,0.8,1.5,0.4,3.9,1243048.0,1599432.646742
51266,1.0,1.7,2.8,2.7,0.9,4.4,8.4,5.7,1.2,8.2,6.6,4.9,3.7,5.6,0.9,1.9,1.6,1.3,1.3,2.5,5.9,2.1,5.8,5.6,1.3,10.3,10.9,8.0,4.6,5.0,1.1,1.0,0.6,2.7,1182192.0,1388276.910602
51267,1.1,1.1,3.1,3.7,0.6,4.6,7.1,5.4,1.4,11.3,5.2,6.1,3.7,5.4,0.7,1.7,1.2,1.7,2.0,3.0,5.2,1.5,6.0,6.3,1.3,10.5,10.6,8.3,5.1,4.1,0.8,0.9,0.4,3.4,1161348.0,1477034.338005
51268,1.2,1.4,5.1,3.7,1.1,6.2,9.5,7.2,2.0,10.5,7.3,6.8,4.4,6.8,1.6,2.5,3.9,2.0,2.9,3.1,4.9,2.5,8.4,7.6,1.2,15.3,15.8,6.5,4.8,5.1,1.2,1.9,0.8,4.0,1223839.0,1525442.203324
51269,0.6,1.2,3.4,3.7,1.0,6.8,10.6,5.3,1.2,9.4,4.9,7.1,3.3,5.3,0.7,3.0,2.1,2.3,3.6,3.9,5.7,2.7,7.6,6.5,1.4,11.1,14.2,10.2,6.0,5.6,0.8,0.8,0.7,4.6,1332775.0,1660005.330543
51271,1.5,0.8,2.9,3.7,0.9,5.5,10.1,4.8,1.7,11.6,7.3,7.5,3.8,6.2,0.6,2.4,1.9,1.5,1.9,2.8,5.8,1.9,6.7,8.2,1.1,10.8,12.6,10.6,4.8,6.1,1.0,0.9,0.5,3.2,1341704.0,1593306.469618
51272,0.9,0.7,3.2,3.4,0.6,4.9,6.8,3.9,1.5,11.6,3.5,7.1,4.4,4.2,0.6,2.5,2.3,1.4,2.4,4.0,5.3,1.5,8.1,5.9,0.5,9.8,13.0,8.1,4.4,4.5,0.8,1.2,0.6,2.5,1037898.0,1227664.496501
51273,1.5,0.6,3.1,3.7,0.7,5.6,10.0,4.9,1.3,10.4,6.0,6.2,4.7,6.3,0.8,2.5,1.9,1.2,1.9,2.7,6.6,1.7,7.3,8.1,0.8,9.7,12.5,9.6,4.8,5.6,1.1,1.3,0.6,3.7,1243239.0,1497696.443425
51274,1.2,1.4,4.5,5.5,0.9,6.1,12.2,5.5,2.0,12.4,6.6,8.8,4.5,5.6,1.0,3.1,2.9,2.1,2.9,3.9,6.7,1.9,11.2,8.8,0.9,10.9,13.7,13.5,4.9,6.9,0.8,1.1,0.6,4.4,1155252.0,1412521.489092
51275,0.7,1.0,3.0,4.8,0.7,4.6,6.7,4.3,1.7,9.2,5.4,8.2,3.8,4.0,0.5,1.5,1.5,1.4,1.7,4.5,5.4,2.0,6.0,5.2,1.7,9.1,9.9,7.5,4.8,5.5,0.5,0.7,0.6,3.0,1094843.0,1380871.970637
51276,1.4,1.7,3.2,3.4,0.7,5.5,9.5,6.6,1.7,11.5,7.3,7.9,5.2,7.0,0.7,2.2,2.8,1.5,2.3,4.0,7.0,2.4,7.4,7.2,1.3,14.1,12.8,9.2,5.8,5.6,0.8,1.3,0.4,4.4,1360502.0,1655660.361209
51277,1.3,1.1,3.2,3.0,0.5,5.9,8.9,4.4,2.0,9.6,3.8,7.4,4.0,5.7,0.6,2.2,2.1,1.5,1.5,3.7,6.9,2.2,7.2,6.6,0.8,10.7,11.6,8.8,5.4,6.6,1.1,1.4,0.6,3.5,1281465.0,1490458.305253
51278,0.7,0.8,2.8,4.2,0.5,5.9,9.5,4.5,1.5,10.2,7.4,8.2,3.4,5.6,0.8,2.1,2.6,2.5,3.3,3.0,6.1,2.4,7.6,7.2,1.2,9.8,12.1,10.1,4.6,6.3,1.0,1.2,0.4,4.0,1229521.0,1461985.680685
51279,1.2,1.2,2.0,2.7,0.4,4.8,6.9,4.6,1.2,7.9,4.3,6.1,2.8,4.2,0.6,1.5,1.6,1.2,2.3,2.9,4.3,1.8,4.9,5.1,0.9,9.5,9.3,7.2,4.2,4.2,0.8,0.9,0.3,4.3,1240831.0,1518505.033153
51280,1.1,1.0,2.9,3.4,0.9,5.9,7.5,6.7,1.8,10.2,7.5,8.8,4.2,5.2,0.9,2.8,2.0,1.9,3.2,3.6,5.8,1.6,6.8,7.3,1.0,13.3,12.9,8.6,5.1,7.2,0.9,0.9,0.4,3.3,1175693.0,1445345.662963
51281,1.1,1.6,4.9,3.9,0.5,5.5,8.7,5.3,2.2,8.9,4.2,8.2,3.6,5.0,0.7,1.5,2.2,1.7,2.2,3.2,4.6,2.2,8.9,5.7,1.0,12.2,12.4,6.1,5.9,4.0,0.9,1.3,0.6,3.1,1174775.0,1445802.424618
51282,1.7,1.8,3.1,3.7,1.0,5.1,11.6,4.7,1.4,9.1,6.0,6.4,3.5,4.6,0.8,2.0,2.2,1.6,2.6,3.1,7.8,2.0,7.7,6.3,1.5,11.9,12.4,11.2,6.3,7.1,1.0,1.7,0.6,3.5,996654.0,1219923.408787
51291,1.0,0.9,2.9,3.4,0.5,5.5,7.6,3.6,1.2,9.3,4.5,6.3,3.0,4.2,1.1,2.3,1.6,1.2,2.2,2.8,5.9,1.4,6.2,6.0,1.0,10.5,12.5,7.7,6.1,4.8,0.8,0.9,0.7,4.3,1299141.0,1677260.464566
51292,0.8,0.8,3.2,3.0,0.3,3.8,9.9,4.0,1.2,11.1,4.1,7.2,2.8,5.9,0.7,2.3,2.3,1.8,2.2,2.0,6.7,1.8,6.2,6.3,1.0,10.5,11.8,8.0,3.7,5.4,0.7,1.0,0.3,3.7,1049411.0,1363337.079693
51293,1.0,1.3,3.0,3.5,0.8,4.5,9.7,6.1,1.7,11.4,3.5,6.3,4.1,5.2,0.6,2.4,2.2,1.6,3.5,2.6,5.1,3.0,6.7,6.4,1.6,13.1,11.6,8.1,5.4,4.9,1.4,1.2,0.7,4.5,1080167.0,1230907.154314
51294,1.2,1.9,4.1,3.8,0.6,5.0,8.9,5.7,1.8,11.0,6.7,6.4,4.5,6.7,0.6,2.3,2.8,2.0,3.5,2.7,6.9,2.9,7.5,7.7,1.5,12.1,14.4,9.3,5.9,8.3,1.0,1.2,0.6,4.4,1379842.0,1722177.892801
51295,0.9,0.8,2.7,2.5,1.1,5.2,9.1,7.3,1.3,8.6,6.4,5.5,3.9,7.6,1.2,2.2,1.7,1.7,1.9,1.8,6.2,1.7,7.4,7.2,0.5,9.7,11.3,9.3,5.0,6.9,0.9,1.3,0.4,2.8,1220783.0,1482019.547368
51296,1.3,1.0,4.5,3.1,1.1,4.0,8.5,6.7,1.9,9.0,6.9,3.9,4.7,7.1,1.4,3.6,3.7,1.8,3.5,2.3,9.9,2.9,13.9,6.8,0.4,7.3,15.3,8.8,6.4,7.7,0.9,1.8,0.7,3.4,632170.0,1399788.340984
51297,0.9,0.9,2.7,3.6,0.9,5.2,7.2,6.6,1.2,8.4,5.7,6.1,3.9,5.0,0.9,1.8,2.1,1.8,2.7,2.8,5.1,2.0,6.1,7.8,0.9,9.9,11.8,8.4,5.6,7.3,0.9,1.0,0.7,3.0,1114472.0,1460810.929141
51298,1.7,1.3,3.7,3.6,0.7,5.2,9.5,8.0,1.7,9.5,7.4,8.4,4.5,6.1,0.5,2.2,2.3,1.4,3.5,3.4,7.2,3.1,6.5,7.9,2.1,14.0,13.9,8.3,5.0,8.7,1.0,1.1,0.7,4.1,1423616.0,1691902.935437
51299,1.0,0.9,3.7,4.2,0.7,6.8,12.0,7.7,2.0,11.3,5.3,7.5,3.9,7.8,0.7,3.2,2.8,2.4,3.6,3.1,7.5,3.3,9.2,8.0,1.1,18.1,16.4,14.7,6.6,7.8,1.5,1.4,0.9,5.5,1234320.0,1616783.306885
51300,0.8,1.1,2.8,4.5,1.1,5.5,7.1,5.3,1.4,10.4,4.5,6.9,3.7,4.7,0.9,2.9,1.3,2.1,1.7,3.5,5.1,2.0,7.0,5.4,1.1,10.4,11.2,8.1,4.9,5.0,1.0,0.9,0.4,4.5,1240992.0,1559472.171039
51301,1.0,1.1,2.9,3.2,0.6,4.7,9.5,4.4,1.8,10.9,6.5,7.4,4.8,5.6,1.2,2.5,2.1,1.6,2.3,4.5,5.5,3.1,6.9,7.6,1.4,14.8,13.8,9.9,5.3,6.6,0.8,1.1,0.6,3.7,1215502.0,1563269.085375
51302,1.0,1.0,3.0,3.7,1.0,5.5,9.9,4.9,1.9,10.0,8.0,6.4,4.0,6.6,1.1,3.0,1.7,1.6,1.8,2.9,6.9,2.6,7.6,9.0,1.4,12.5,12.3,8.5,5.7,6.9,1.1,0.9,0.8,4.4,1337435.0,1575979.383149
51303,1.1,0.9,2.9,3.9,0.6,4.3,7.8,5.2,1.8,10.6,5.9,8.4,3.5,3.8,0.7,2.2,1.5,1.2,1.7,3.8,5.1,2.3,7.2,6.0,0.9,11.6,11.3,7.9,4.8,4.9,0.7,1.1,0.5,3.1,1175759.0,1471662.049851
51304,1.2,1.4,1.8,3.4,0.6,4.4,8.4,5.2,1.4,8.7,7.2,6.1,4.1,5.7,1.0,2.2,1.7,1.5,2.6,3.1,5.5,2.5,6.1,7.0,0.9,11.2,13.2,9.1,4.5,6.6,0.7,1.1,0.4,4.2,1345542.0,1538976.80252
51305,1.0,0.8,2.7,3.6,0.6,6.3,10.5,5.7,1.9,11.2,5.5,8.0,4.1,4.7,0.7,2.3,1.9,2.4,1.9,3.5,6.4,2.1,7.3,6.7,0.9,10.4,10.7,9.7,4.8,5.8,1.6,1.0,0.6,3.7,1054537.0,1096942.374887
51306,1.0,0.9,3.4,4.1,0.9,5.5,8.8,6.1,1.3,9.4,6.6,6.6,3.7,5.6,0.6,2.6,1.7,1.7,1.4,3.4,6.1,3.0,7.6,7.3,1.9,11.8,11.9,8.7,5.1,4.8,0.6,0.8,0.5,4.2,1281476.0,1546128.02596
51307,1.0,1.5,3.1,2.8,1.1,4.1,8.7,6.4,1.6,8.5,6.0,4.5,3.9,6.2,0.8,2.2,1.9,1.3,2.3,2.6,5.6,1.7,7.6,6.6,1.5,10.0,11.3,8.1,5.2,6.0,0.7,0.9,0.6,3.7,1204837.0,1441226.277335
51308,1.5,0.9,2.6,4.9,1.0,6.4,12.6,7.9,2.2,12.0,6.3,8.7,4.7,8.2,0.7,2.6,1.7,1.9,3.2,3.7,8.2,2.1,6.9,8.6,1.3,14.5,14.8,10.7,6.3,7.3,1.4,1.2,0.5,6.0,1498826.0,1695669.124387
51309,1.4,1.0,3.7,3.7,0.6,5.1,8.8,4.4,1.7,11.5,3.4,7.4,3.5,5.1,0.7,2.2,2.2,0.9,2.3,3.7,6.4,2.3,7.1,8.6,0.9,9.8,10.1,8.1,4.5,6.5,1.0,1.1,0.5,3.8,1168793.0,1384092.657415
51311,1.4,0.8,2.1,3.6,1.0,4.3,8.4,3.7,1.7,8.8,3.8,6.5,3.2,4.1,0.4,1.7,1.7,1.5,2.3,2.6,4.8,2.2,5.9,6.2,1.1,9.0,10.2,8.4,5.2,5.1,0.8,0.7,0.3,4.4,1119102.0,1312447.040514
51312,1.5,1.8,4.2,3.9,1.2,4.3,12.4,4.9,1.9,10.9,6.1,7.0,4.2,6.1,1.2,3.8,3.2,1.3,2.5,3.4,10.9,2.8,14.0,8.1,0.9,9.2,14.2,16.6,6.8,7.8,0.8,1.4,0.9,3.9,960529.0,1565314.36047
51313,1.2,0.9,2.4,3.4,0.9,4.9,9.2,5.2,1.9,9.8,6.4,7.7,4.7,5.2,0.7,2.4,1.5,1.6,1.9,4.3,5.1,2.1,7.9,6.3,1.3,8.3,13.2,8.5,6.0,5.6,1.0,1.1,0.6,2.9,1246979.0,1528096.036365
51314,1.4,1.2,4.7,3.4,1.2,5.7,8.4,6.2,1.7,11.4,3.4,7.1,3.9,6.8,1.8,3.2,2.6,2.5,2.8,3.9,10.7,2.3,10.1,7.0,0.6,11.7,12.8,12.2,10.5,9.3,1.2,1.7,0.5,4.1,1055809.0,1424183.875862
51315,1.0,1.3,2.7,3.4,0.6,4.4,8.9,5.7,1.4,10.1,6.1,7.5,4.9,6.2,0.5,2.2,1.8,1.3,2.9,4.1,5.2,2.3,6.2,6.9,0.9,11.6,11.2,7.6,5.1,5.4,0.6,1.1,0.4,4.4,1285203.0,1549858.985511
51316,1.2,1.1,4.8,4.5,1.1,6.1,13.0,6.3,3.2,12.9,5.7,7.7,3.9,5.8,0.8,2.2,3.2,1.1,2.3,3.5,8.1,2.8,11.5,9.2,1.2,11.5,16.2,13.4,5.0,8.3,1.3,2.1,0.6,4.6,1172866.0,1586383.91959
51317,1.3,1.2,3.2,4.0,1.5,6.3,10.0,5.9,2.2,11.3,5.3,9.4,5.5,7.9,0.7,3.3,3.0,1.8,3.0,3.0,8.3,2.5,9.8,7.5,1.2,12.3,14.8,10.1,7.1,6.3,1.0,1.2,0.9,3.6,1262475.0,1630410.628848
51318,1.3,1.5,3.3,4.5,1.1,6.3,10.7,7.4,2.2,12.2,6.8,8.3,3.5,6.1,1.4,3.2,2.7,2.0,3.2,4.4,7.0,2.9,9.0,7.6,1.4,13.4,14.3,9.5,6.6,6.3,0.6,1.4,0.7,5.9,1288343.0,1656726.204201
51319,1.5,1.7,3.0,4.5,0.7,7.2,9.5,8.0,1.9,9.8,9.0,9.3,3.6,7.4,1.1,2.7,2.5,2.0,2.2,3.4,7.9,2.0,8.8,8.0,2.0,11.6,12.8,9.2,6.8,7.7,0.8,1.5,0.8,5.2,1254675.0,1663328.275032
51320,1.5,1.6,4.2,3.7,1.1,6.9,8.4,7.3,2.3,11.3,7.0,7.9,4.2,6.6,1.6,2.9,2.9,1.8,3.0,4.4,7.3,2.5,12.9,7.2,1.2,13.6,12.4,10.4,7.3,8.0,0.9,1.3,0.6,6.0,1245741.0,1603493.913313
51321,1.2,1.1,4.0,2.5,1.3,6.7,8.2,7.3,2.3,12.5,5.6,9.1,3.9,6.0,1.1,3.4,2.1,1.6,3.2,2.9,9.5,2.8,9.6,8.6,1.5,10.5,14.9,9.0,7.1,7.4,1.1,1.3,0.7,6.4,1082759.0,1411316.24818
51322,1.4,1.1,2.9,3.6,0.9,5.5,6.8,6.3,1.7,8.9,4.9,7.1,3.8,5.8,0.9,2.3,2.1,1.4,2.1,4.0,6.2,2.5,8.4,5.7,1.4,9.7,11.5,7.2,6.2,6.0,0.8,1.3,0.7,5.3,1120255.0,1384006.969745
51323,1.9,2.3,5.4,5.7,1.0,8.2,11.4,8.3,2.5,13.9,8.3,13.7,5.0,8.1,1.0,4.6,3.1,2.6,4.2,6.6,8.1,4.0,16.1,8.0,1.7,15.2,15.6,10.9,8.0,7.9,0.7,1.9,0.9,7.0,1288461.0,1707256.048375
51324,1.3,1.8,4.1,3.5,1.0,5.4,9.0,7.9,2.3,11.5,7.0,8.3,4.3,7.2,1.1,3.9,2.4,1.6,2.9,4.2,8.9,2.7,11.3,8.6,1.2,13.2,16.1,9.7,7.3,7.5,1.3,1.6,0.9,5.8,1068349.0,1423677.164278
51325,1.0,1.3,2.7,4.0,0.5,5.4,6.4,5.1,1.5,9.2,5.3,6.9,4.1,4.7,0.9,2.6,1.3,1.7,2.2,4.3,6.5,2.0,10.4,6.7,1.1,9.6,10.2,7.1,5.4,5.0,0.8,0.9,0.8,4.0,1011714.0,1383416.704827
51326,1.5,1.9,6.7,5.7,1.1,7.8,8.8,9.0,2.2,12.3,6.3,11.5,5.0,7.9,1.2,4.4,4.0,2.6,5.8,5.2,6.3,2.6,8.8,6.5,1.6,15.5,21.1,6.2,8.0,5.3,0.8,1.9,0.9,8.5,1244306.0,1686585.736098
51327,2.1,1.1,4.4,4.7,1.6,8.7,13.7,10.1,3.3,13.1,6.9,10.2,5.5,9.2,1.6,3.3,3.6,2.0,3.4,6.1,9.6,2.5,12.0,9.4,1.2,14.5,14.6,11.5,7.5,6.7,1.0,1.6,0.9,8.6,1267135.0,1713846.965202
51328,1.9,1.6,4.4,3.8,1.0,7.0,10.4,8.0,2.2,11.3,7.2,7.8,4.7,6.9,0.9,3.3,2.6,1.9,2.7,4.4,8.4,2.9,11.1,8.9,1.5,11.5,16.7,9.9,7.7,8.8,0.7,2.0,1.0,5.2,1366749.0,1786980.719191
51329,2.1,1.5,4.0,3.7,1.3,9.4,11.9,10.1,2.7,11.2,8.3,6.9,5.6,8.8,1.6,4.3,2.5,2.1,2.6,4.3,9.9,3.3,13.9,7.9,1.1,13.6,14.8,10.4,9.6,9.3,1.2,1.7,1.2,6.4,1333355.0,1773603.121575
51330,1.6,1.9,3.2,5.3,1.2,9.3,11.0,10.6,2.6,14.1,7.2,11.2,4.6,8.4,1.3,4.9,3.5,2.7,5.7,6.2,10.1,2.8,17.8,10.5,1.7,13.6,15.4,9.6,8.5,8.5,0.8,2.2,0.7,10.4,1262377.0,1730230.528718
51331,1.8,2.0,4.0,4.3,0.9,8.5,11.1,11.0,2.5,10.8,9.1,10.4,4.7,7.9,1.2,3.6,3.0,2.8,2.8,4.3,10.4,2.7,12.2,9.2,2.8,14.4,15.6,10.9,8.9,9.3,1.1,1.5,1.2,6.0,1275080.0,1725530.544463
51332,2.2,1.5,8.5,5.7,1.5,8.0,12.7,7.0,3.4,14.7,8.8,9.8,5.5,8.9,1.1,4.6,2.7,1.7,3.3,4.8,10.3,2.8,18.9,8.6,1.5,23.3,29.3,13.4,9.6,9.7,1.6,1.9,0.8,5.2,1497453.0,2060559.491236
51333,1.4,0.6,7.8,4.5,1.4,5.5,13.0,6.9,1.6,11.3,6.4,8.5,4.3,6.3,1.0,3.4,2.5,1.3,3.6,4.3,11.8,2.0,14.2,6.5,0.8,14.5,17.9,13.2,5.7,8.3,0.7,0.7,0.6,3.7,1260530.0,1712075.854849
51335,1.4,1.6,3.1,3.7,0.6,5.3,7.3,5.2,1.8,8.7,5.5,7.0,4.0,5.4,1.3,4.9,2.3,1.8,2.2,3.3,8.3,3.5,13.8,6.5,1.0,9.1,13.3,7.3,5.5,5.7,0.6,1.1,0.6,3.9,1159107.0,1550468.931693
51336,2.2,1.5,3.4,4.2,1.1,8.1,8.6,8.8,2.1,11.7,8.2,7.4,5.6,8.5,1.6,3.8,3.5,3.0,5.1,4.5,10.3,2.8,14.4,7.2,1.7,15.6,16.2,11.0,10.7,10.5,1.0,2.2,1.3,6.7,1249443.0,1741955.485355
51338,1.6,1.1,2.8,3.3,0.7,5.5,8.7,6.1,1.9,9.8,5.7,7.1,5.2,6.3,1.3,3.3,2.4,1.6,2.9,3.9,6.8,2.3,8.6,6.6,0.9,9.8,13.7,7.9,7.0,6.9,0.9,1.5,0.7,5.4,1131962.0,1573302.631158
51339,1.1,1.6,4.2,4.4,1.2,7.7,9.7,7.9,2.1,12.0,8.6,10.3,5.0,7.2,1.4,3.6,2.2,2.3,2.7,4.6,7.9,3.3,11.2,7.0,1.3,12.0,15.9,8.3,6.9,6.6,0.7,1.4,0.8,5.9,1316077.0,1735255.921213
51340,1.5,1.0,2.9,3.0,0.7,7.0,9.0,4.9,1.5,8.5,5.6,6.0,3.5,6.8,0.9,2.7,1.6,1.3,2.7,2.4,6.9,2.4,9.7,7.1,0.9,9.9,10.0,9.2,5.8,6.9,0.7,1.4,0.7,4.8,1182220.0,1634223.422647
51341,1.8,1.3,3.3,4.4,1.8,7.9,10.7,9.1,2.2,13.2,9.3,8.1,4.4,7.4,1.4,3.0,2.6,2.1,3.2,5.1,7.6,2.3,11.9,8.0,0.9,13.9,14.8,11.5,9.1,6.8,1.0,1.7,1.0,6.1,1173895.0,1563668.466187
51342,1.6,1.1,3.8,3.3,0.5,6.2,8.7,5.6,2.0,11.9,6.5,7.9,5.4,7.0,1.2,2.8,2.1,1.9,3.0,4.3,7.8,2.3,10.6,7.4,1.3,10.4,11.9,11.0,6.7,6.4,0.8,1.3,0.9,4.4,1216892.0,1628337.999376
51343,1.3,1.4,3.8,4.1,0.8,6.2,10.7,9.5,2.2,11.6,6.1,8.5,4.2,7.8,1.1,3.0,2.3,1.4,2.4,3.4,8.0,2.8,10.8,6.2,1.4,13.8,15.4,9.1,6.4,6.5,1.1,1.7,0.8,6.5,1259624.0,1688793.343956
51344,1.3,1.1,5.6,3.8,1.1,7.3,9.6,8.5,3.0,13.4,9.1,9.5,5.9,7.7,1.1,3.3,3.1,2.4,3.6,5.5,7.7,2.6,10.0,7.5,1.0,14.9,15.7,9.4,6.6,7.3,1.1,1.5,1.0,5.0,1231033.0,1773920.210914
51345,1.0,1.7,3.8,4.9,1.2,6.0,9.0,7.8,2.3,11.3,7.1,10.3,4.5,6.3,0.9,2.8,2.0,2.3,2.8,4.8,7.1,2.5,9.8,7.3,1.5,11.0,13.3,9.0,5.9,5.8,1.1,1.2,0.7,6.0,1088980.0,1459989.373552
51346,1.5,1.9,4.5,3.4,1.0,7.7,9.5,7.5,1.6,12.5,9.2,8.7,4.9,8.0,1.4,2.6,2.4,1.9,2.9,3.7,7.2,2.7,10.8,7.2,1.5,13.5,13.5,9.9,7.1,6.3,1.5,1.7,0.9,5.7,1124957.0,1529089.903831
